event_id,event_type,user_id,ad_id,campaign_id,cost_per_click
86288895-6771-436a-9205-10b7561d54dd,impression,user_8,ad_camp_10_3,camp_10,
f2628846-b40b-4066-a843-21d931c77186,impression,user_352,ad_camp_15_5,camp_15,
10b8a63d-596c-443d-8ad9-d035dd3a4a0e,impression,user_106,ad_camp_7_2,camp_7,
1da8ffea-3dab-45ff-8d4c-ac3b7f3004fd,impression,user_542,ad_camp_2_4,camp_2,
258ef0aa-a200-4662-992b-c0ca13d5f835,click,user_330,ad_camp_7_2,camp_7,1.11
0f745216-328b-481d-83d3-7c6546c1c26f,click,user_238,ad_camp_3_2,camp_3,0.39
93368b83-2f51-4e3f-bd40-a35d5ca162f5,impression,user_537,ad_camp_20_2,camp_20,
96d6a2d4-6cce-430f-8d73-37108ab9c416,click,user_627,ad_camp_20_3,camp_20,1.25
bed2096b-7632-47c7-8f21-b39bc8a6b981,click,user_653,ad_camp_3_5,camp_3,1.07
1f2ae394-2e59-41e1-9cdf-82ed75a76540,click,user_488,ad_camp_1_1,camp_1,0.59
8f160fe5-be8a-402e-a33f-f912c7fced0a,click,user_598,ad_camp_17_1,camp_17,0.96
a48ef800-fd6b-4a5f-ae5e-740d9bc15391,impression,user_748,ad_camp_16_5,camp_16,
ff78a080-6545-4a18-9c37-416b18cc9800,impression,user_626,ad_camp_6_3,camp_6,
7f14d451-871e-4a76-8bb4-82d6bf310403,click,user_411,ad_camp_15_5,camp_15,0.28
0993bf52-4c07-42fd-b82b-608394cd1b34,impression,user_525,ad_camp_13_5,camp_13,
72786bcb-f671-44f5-8b76-5a09277e80cf,impression,user_428,ad_camp_5_1,camp_5,
9d5fa9c4-cc5d-473d-8a52-a83992c5d420,click,user_96,ad_camp_12_4,camp_12,1.27
9276a83a-7cbc-468e-bbbd-58bcbaa01972,impression,user_173,ad_camp_9_2,camp_9,
9c8954e1-1200-4e49-8682-46088ce9523f,click,user_555,ad_camp_8_3,camp_8,0.92
fbbcc4cc-4ddf-4743-8887-4c1fa18c2e5d,impression,user_629,ad_camp_15_1,camp_15,
e066a94d-37b6-4f25-9128-d2e72ce2f8cb,impression,user_819,ad_camp_5_1,camp_5,
b9c4742d-2492-4255-9d6f-3bd7d4bffbab,click,user_951,ad_camp_11_1,camp_11,1.13
1bb04c4b-e9c5-488f-b048-102afb39c5d5,click,user_151,ad_camp_5_2,camp_5,0.85
ca1a62bc-6de5-4168-b1de-37a9d4615f62,impression,user_994,ad_camp_1_2,camp_1,
bbdab365-ca2e-4171-ae0b-a325ff0c30da,impression,user_84,ad_camp_10_3,camp_10,
15b3d116-c410-4bcc-8337-e8a31af89c30,impression,user_339,ad_camp_18_5,camp_18,
4bf19450-f88b-4e2a-9ec5-7c5e84131f42,click,user_893,ad_camp_5_2,camp_5,0.85
8887d817-1099-480a-889e-c9a1e7f07882,click,user_949,ad_camp_7_5,camp_7,1.45
5fc84bdc-8348-4931-beb1-5e66993a63fb,impression,user_474,ad_camp_5_1,camp_5,
21ee1c0c-f8c4-4c9b-9427-c65a77b8f552,impression,user_335,ad_camp_4_1,camp_4,
522e26d4-7436-4116-a29b-eabd7300269e,click,user_670,ad_camp_4_1,camp_4,0.81
2865737f-272b-4489-9454-2cb993c57970,impression,user_557,ad_camp_15_3,camp_15,
ea505c80-3282-4a77-a00b-5acd9372b98e,click,user_54,ad_camp_20_1,camp_20,1.18
fb9b84d5-618d-4913-8d3d-bfe66ad41147,impression,user_378,ad_camp_17_2,camp_17,
a8e3f494-7ce5-485c-b593-38282ea562c7,impression,user_652,ad_camp_11_5,camp_11,
138b2d5f-d6d1-4b30-821b-5d3f3244e8f4,impression,user_409,ad_camp_17_5,camp_17,
4e3040ce-1824-4c4a-8671-0c1b89decab9,impression,user_584,ad_camp_2_1,camp_2,
dedbbd06-8746-419c-9a88-161acccfb00d,impression,user_491,ad_camp_17_1,camp_17,
6a82ad76-a821-475c-b853-e9b66e2ae0d1,click,user_60,ad_camp_16_3,camp_16,1.48
46188eb6-f285-4a5a-b73f-d925b9772dc3,impression,user_610,ad_camp_10_1,camp_10,
626a889d-fff4-4031-b0ae-7d33fbea0fa3,click,user_905,ad_camp_7_3,camp_7,1.37
c7881b4c-2e5f-49ec-8d45-75db05b717f1,click,user_265,ad_camp_18_1,camp_18,1.04
2e78c0b8-65e4-4a5a-98a0-10b69b5d06b5,impression,user_895,ad_camp_12_2,camp_12,
307cd4e5-c901-4373-8aa3-215115c7b6e2,click,user_109,ad_camp_9_2,camp_9,0.86
93a25400-4ea9-42f0-a7a1-d932d6b1606f,click,user_198,ad_camp_18_4,camp_18,1.48
708f6263-7e41-4b01-a44f-8beacd7efd10,impression,user_510,ad_camp_10_4,camp_10,
5f0c8ba6-07aa-4e90-95ca-038a3a08d627,click,user_818,ad_camp_12_4,camp_12,1.27
0943b866-a894-4188-abf5-2727eedab95b,impression,user_548,ad_camp_2_4,camp_2,
286900a8-a7f2-4603-8e44-20cc1c6a41cf,impression,user_863,ad_camp_13_2,camp_13,
3d21b22b-0a45-40cf-b3ff-e3d4b971ea68,impression,user_863,ad_camp_5_4,camp_5,
2158ac47-d5ba-429a-be18-258b2dd30f11,impression,user_744,ad_camp_11_5,camp_11,
02e5c8be-7a04-4174-b690-0e893bd6f269,impression,user_499,ad_camp_7_5,camp_7,
73d53f14-e572-4a3a-bcc0-06bf31c6e0c8,click,user_164,ad_camp_8_4,camp_8,1.42
907a2686-29c4-4710-b66e-abce2906d9b4,impression,user_221,ad_camp_19_5,camp_19,
2b6c54e4-a2aa-44c8-9380-de8c88422afe,impression,user_706,ad_camp_6_4,camp_6,
a6e2996f-f515-404e-9da1-e58041695d3a,impression,user_804,ad_camp_8_5,camp_8,
b1c0eddc-f105-4ab8-b18e-305ec5205d2c,impression,user_774,ad_camp_11_1,camp_11,
f4958140-6e9e-4a33-8c99-189abe02e43d,impression,user_353,ad_camp_12_2,camp_12,
3503f565-622d-4ed4-80c7-061a09954de6,impression,user_239,ad_camp_10_2,camp_10,
e34c0c61-dbd8-44f5-b3ab-8e58438d3631,click,user_482,ad_camp_6_4,camp_6,1.41
81e5eca0-2e1e-440b-88d9-2705175b26dd,impression,user_185,ad_camp_1_2,camp_1,
6ae67c12-db4c-4dba-9a6a-63dd1f7b9633,impression,user_464,ad_camp_8_3,camp_8,
0e1d9491-2267-4e1c-9fe1-1c32e5cf52b0,impression,user_488,ad_camp_14_4,camp_14,
fe8b5226-2c2c-4edb-bd6b-90d54e0f0ceb,impression,user_133,ad_camp_4_5,camp_4,
ea4f6b5d-a546-4893-9074-e9363ca50e93,impression,user_43,ad_camp_18_3,camp_18,
35268095-f15f-40db-b35b-8f85deab93e4,impression,user_504,ad_camp_17_3,camp_17,
9785a6ca-b023-4574-aa6c-763bd582e0c9,impression,user_495,ad_camp_3_2,camp_3,
55386907-2577-4366-8f1b-af1f27410bff,impression,user_638,ad_camp_18_5,camp_18,
03f60d8a-67ff-4381-ac00-a1a84706c302,impression,user_936,ad_camp_2_4,camp_2,
c9439cc0-9a26-4968-bacb-2794a9b61703,impression,user_192,ad_camp_13_2,camp_13,
7cd98bac-4ebb-415c-b611-a75cfe7996c5,click,user_656,ad_camp_13_2,camp_13,1.43
b260f28c-2089-4817-a722-e09f3ca4c6fe,impression,user_461,ad_camp_15_4,camp_15,
7665ed91-a16a-4547-9eab-29c1a78ffea7,click,user_829,ad_camp_14_5,camp_14,0.36
bc457b53-7ecf-4bd1-861d-ee14aa17ce2f,impression,user_810,ad_camp_15_5,camp_15,
d985df26-62ce-4272-869f-ca09d44a9bca,click,user_796,ad_camp_15_1,camp_15,0.28
9488bcb9-5128-4e50-b2ac-f3d3f00a0b3d,impression,user_691,ad_camp_6_4,camp_6,
94196298-7140-4ded-a7d5-157ff40d5cad,impression,user_448,ad_camp_20_5,camp_20,
39351781-8c64-4f70-889f-dff032c305a4,impression,user_576,ad_camp_16_4,camp_16,
937805cb-c2ef-40f2-8fd5-f0622b6cfa13,click,user_404,ad_camp_13_2,camp_13,1.43
b201960c-31b7-4a9b-8f57-35a14ac49ab4,impression,user_657,ad_camp_10_3,camp_10,
572ccdf1-691a-4e43-a52d-830a37743407,click,user_684,ad_camp_7_4,camp_7,0.74
5ce5a75d-a979-4724-a220-623a534b83de,impression,user_239,ad_camp_10_2,camp_10,
069c762a-5690-49ec-b40a-cf8e851b02cf,impression,user_223,ad_camp_14_3,camp_14,
797acbd7-2087-4dfb-a3e6-031d0498224b,click,user_910,ad_camp_11_3,camp_11,0.6
ed90e92a-9bd1-40a8-9c63-967654f0f363,impression,user_622,ad_camp_14_5,camp_14,
cfcd2d4a-4fe6-404d-a73b-7d2bf71aa484,click,user_578,ad_camp_7_4,camp_7,0.74
7e9f4174-918c-42ae-aa8c-c5e6db0b485a,impression,user_301,ad_camp_8_3,camp_8,
0cd2fa54-7b2c-4e29-ad0e-eb7e13511ba3,click,user_750,ad_camp_6_4,camp_6,1.41
adee9295-6a72-4642-8a70-536f4e34310b,click,user_138,ad_camp_8_1,camp_8,0.51
16de99ab-c3e2-4434-a2ef-9216dc220d3f,impression,user_114,ad_camp_4_2,camp_4,
de8451bb-c594-4555-b974-75e2467eacd8,click,user_129,ad_camp_12_5,camp_12,0.6
123bcaf3-d53a-4588-8d70-c6b7da341394,impression,user_391,ad_camp_4_1,camp_4,
1210578d-741a-4e07-a0e9-c2c3cb744b74,impression,user_23,ad_camp_12_2,camp_12,
76e1b81d-3e8e-4492-8f00-c7e1784ede2a,impression,user_873,ad_camp_3_2,camp_3,
d40e43f3-fc5e-41e4-8459-54025b493701,impression,user_387,ad_camp_12_3,camp_12,
b55f1fb1-07e3-4f37-a90e-806e3d8dd302,impression,user_519,ad_camp_13_3,camp_13,
5d664bcf-1990-43b1-879f-c3673f1856f7,impression,user_932,ad_camp_18_5,camp_18,
272e0ad9-36d5-46f9-9e18-48efeae2f6e8,click,user_186,ad_camp_13_4,camp_13,1.24
81fb0c8e-2acb-4021-b82e-13f8f43a1854,click,user_677,ad_camp_6_5,camp_6,0.27
d22a1de6-0084-4d67-9a6b-f3f49f0a21a7,click,user_151,ad_camp_5_5,camp_5,0.25
010a743c-e836-40f7-88e8-cf7fac84ba75,click,user_657,ad_camp_17_5,camp_17,1.14
2b7279eb-dcd6-4a15-a273-3431ab16311e,click,user_422,ad_camp_11_5,camp_11,0.62
83ebc29f-5f2b-435d-9328-f783e5f70f5a,click,user_890,ad_camp_3_5,camp_3,1.07
cdc012df-9f5f-4f04-8bee-8c7e597327da,click,user_185,ad_camp_2_3,camp_2,0.77
27482257-2254-42f7-91b1-58237febe0f9,impression,user_763,ad_camp_12_2,camp_12,
8a18725a-4b8f-473c-945e-78c4e681d3f4,impression,user_337,ad_camp_3_4,camp_3,
c084c747-fb11-4f8a-87fc-ba1ef6ee1bec,click,user_38,ad_camp_18_3,camp_18,0.3
3fd2d149-1a02-4952-bedb-95ab68b15bc2,impression,user_273,ad_camp_7_4,camp_7,
c4ff983a-ce10-4be1-bfa3-565421d93c53,click,user_694,ad_camp_1_1,camp_1,0.59
b321d3a1-f1a6-4289-973b-ef2a60375738,impression,user_183,ad_camp_10_3,camp_10,
5d6cbb32-c74e-4c4d-836a-02bf508cfaa6,impression,user_381,ad_camp_18_5,camp_18,
d068e6b1-ad41-4d6f-9e86-8023a13f0af1,impression,user_45,ad_camp_14_2,camp_14,
c5882742-49f0-4da2-90f3-3caad93952bd,click,user_32,ad_camp_11_1,camp_11,1.13
17eb16b8-80a1-457e-800e-57595b1da2d4,impression,user_39,ad_camp_6_2,camp_6,
fdd2547e-041b-42a9-aa8d-272814f20ddf,impression,user_989,ad_camp_12_4,camp_12,
affa0d8b-7893-4449-aec9-b2e7e49b440e,click,user_307,ad_camp_1_5,camp_1,1.05
554edce5-28a0-4290-81a6-4f89f5afbfbe,click,user_903,ad_camp_10_5,camp_10,0.88
2da77e8b-6a00-4342-872d-9763df90637a,impression,user_548,ad_camp_16_3,camp_16,
ddb1675c-b428-4df7-9af8-7a6578518ec1,click,user_423,ad_camp_6_5,camp_6,0.27
039de052-78a1-444c-a6d2-4c17cf660253,click,user_60,ad_camp_13_3,camp_13,0.63
2db482a6-6349-4402-bd8b-f90642c9d72b,impression,user_549,ad_camp_5_4,camp_5,
7af93b02-b012-4027-a817-8c4327886ffe,impression,user_874,ad_camp_13_1,camp_13,
7a115180-c1fb-4f46-ab33-92ebe7a278d9,click,user_439,ad_camp_6_3,camp_6,1.02
ab5f294a-021f-460c-95fd-1bcbcafd9d46,impression,user_171,ad_camp_3_1,camp_3,
8589adc4-f715-45a3-82de-8240cdc72c47,click,user_306,ad_camp_17_1,camp_17,0.96
b6729930-e447-4aa3-81a2-0265da3392c7,impression,user_891,ad_camp_17_4,camp_17,
9a8d5b86-896a-48a5-ad39-7865da228329,click,user_855,ad_camp_18_1,camp_18,1.04
23d79494-413f-4642-a688-6cec71b13e0a,impression,user_498,ad_camp_20_4,camp_20,
899124bc-ffcb-4bd0-b4eb-29332d5913a6,impression,user_964,ad_camp_13_4,camp_13,
45e0c3c4-2a32-4483-a227-fb65d8624b77,impression,user_657,ad_camp_9_3,camp_9,
e5e6ca3b-fc54-4dab-a252-491b1e4019dc,click,user_839,ad_camp_8_4,camp_8,1.42
f2b37882-c516-491a-85c8-31ec5afef3e3,click,user_155,ad_camp_7_2,camp_7,1.11
b0cb2d0e-ad2b-4c5a-ac88-5869b7b675d5,impression,user_672,ad_camp_9_2,camp_9,
21950e76-ab50-41f5-9087-34fa4f14480d,click,user_689,ad_camp_19_3,camp_19,1.32
d70c0cce-6c0a-4299-8f7b-2259a42569f2,impression,user_871,ad_camp_7_1,camp_7,
3c711fb3-6235-4ea2-b908-c2164f0c5cd8,impression,user_805,ad_camp_1_3,camp_1,
2472a404-938d-4bf5-9e7e-65a7d1cd5d79,impression,user_260,ad_camp_17_4,camp_17,
571606d9-9f6c-4707-a59f-53eeacf2f767,click,user_277,ad_camp_18_4,camp_18,1.48
519e425d-e289-4c31-8c16-26f9474e31cb,click,user_881,ad_camp_15_1,camp_15,0.28
9b4cefec-e36b-40bd-94f2-bbd17f14c015,impression,user_728,ad_camp_3_2,camp_3,
86996e5e-935d-4db3-9c2d-f7a2a932c80b,impression,user_262,ad_camp_11_2,camp_11,
79be1595-ab5a-46f2-b675-5bc985f494fe,impression,user_57,ad_camp_7_5,camp_7,
e1ef4b60-79e7-4156-bdca-8e6632967416,click,user_147,ad_camp_3_3,camp_3,1.1
370159fe-551c-42cc-ad23-051310629995,click,user_935,ad_camp_6_1,camp_6,0.29
f9471af2-c226-4fed-a6f2-d12ff772ff62,click,user_168,ad_camp_2_1,camp_2,0.61
db664d65-5777-4603-9d3d-6868244a34c7,impression,user_200,ad_camp_7_1,camp_7,
20b40ab3-f08c-499c-9b80-87f76e57eb07,impression,user_899,ad_camp_18_5,camp_18,
ba7bdeb5-cf61-44a6-a72e-3831e17657e8,impression,user_94,ad_camp_2_1,camp_2,
daf8d7f4-914d-4ee5-92f6-cfe2b58133f4,click,user_52,ad_camp_12_1,camp_12,0.84
62c7ae4d-e8ff-43da-9714-56f62fca14b3,impression,user_803,ad_camp_17_3,camp_17,
62f9d8e5-c92c-4062-8372-8886007e39df,impression,user_507,ad_camp_4_4,camp_4,
66de83fc-ca49-4294-8ca5-dc538fa2ebb5,click,user_128,ad_camp_6_5,camp_6,0.27
f2703013-abcd-4e4b-ba51-8eca8fdb9391,impression,user_534,ad_camp_16_2,camp_16,
95980922-04c4-4ba0-a4c8-5159f6463b05,impression,user_829,ad_camp_6_5,camp_6,
421a4aeb-e8c4-4721-8731-b84968e1472e,impression,user_641,ad_camp_19_2,camp_19,
5488ed66-2d20-413a-b478-36cbbf2b500c,impression,user_133,ad_camp_10_2,camp_10,
cbedb888-3442-4a7c-950b-956cd281a660,impression,user_448,ad_camp_14_2,camp_14,
6f48a31e-0e99-4210-bad0-c03bf35e5b0d,impression,user_115,ad_camp_18_1,camp_18,
0dbcade4-f274-423d-a8f5-a273ee834d8f,click,user_340,ad_camp_1_3,camp_1,1.45
e6c3a1d3-7c20-4c6f-8e11-087bdd216ee9,click,user_62,ad_camp_3_2,camp_3,0.39
13a0e264-574f-41ac-881d-31d68f361055,click,user_829,ad_camp_14_5,camp_14,0.36
aed95625-2e3b-4c38-bfb2-e482e0b9873e,click,user_524,ad_camp_6_5,camp_6,0.27
8476bced-f45f-4793-8208-a8ff8a8ade39,impression,user_218,ad_camp_19_5,camp_19,
ff20f252-83d5-459f-8bea-5c73c134774b,click,user_782,ad_camp_4_3,camp_4,1.25
49e4fda6-5e48-4d66-9e9c-e3d5af99df85,impression,user_316,ad_camp_18_3,camp_18,
b0a4e8b8-61af-4cbe-bf78-c8dcd8b80002,impression,user_648,ad_camp_13_2,camp_13,
21683732-4ecc-49db-9460-ff0c36fe949a,click,user_732,ad_camp_12_2,camp_12,0.79
8da3ab4c-d06a-45c6-8c6a-2e24a024c21b,impression,user_364,ad_camp_2_2,camp_2,
6c6bd379-388e-4319-9b4a-8d9695ab3d94,click,user_740,ad_camp_10_3,camp_10,1.08
5c166775-b0d0-4839-93bb-333bf0f9a45d,impression,user_636,ad_camp_6_4,camp_6,
be89cfc9-d586-457b-aebc-054eb98b6b58,click,user_919,ad_camp_2_3,camp_2,0.77
71efc444-3c88-463f-93f7-9a057a36f238,impression,user_634,ad_camp_5_5,camp_5,
bdbc95a7-2aa2-4e49-ab8d-14fc2d4f11ad,click,user_433,ad_camp_14_5,camp_14,0.36
7c2799fc-5f9b-4ead-8328-fc1260b9e005,click,user_487,ad_camp_4_1,camp_4,0.81
791320f5-3925-42a8-adc2-2590903d4daa,click,user_123,ad_camp_17_1,camp_17,0.96
93423b8a-a91f-489b-a8ff-bbd475617b3c,click,user_716,ad_camp_17_5,camp_17,1.14
03791028-ab6f-4f64-ae47-71e840b8c01e,impression,user_231,ad_camp_16_3,camp_16,
f36ddd8d-436a-4b56-9fc9-394bf2749be3,impression,user_248,ad_camp_18_3,camp_18,
84e93078-f4c0-4c2a-ba92-f28c698f41f6,click,user_788,ad_camp_16_2,camp_16,0.61
dc9dd130-942e-45da-bee8-c92e4da0aea2,click,user_257,ad_camp_15_5,camp_15,0.28
b7faf2e3-deeb-400a-a10c-199f054001fc,click,user_848,ad_camp_6_5,camp_6,0.27
46f571ea-b978-4270-9bd0-c5e305890c80,impression,user_997,ad_camp_20_2,camp_20,
182811b4-5544-4d3b-a915-d23c55e08e8a,impression,user_837,ad_camp_10_1,camp_10,
b4e8dbc4-a42a-4121-a579-030576dcc4eb,impression,user_146,ad_camp_15_1,camp_15,
99424256-f087-4f7e-91ad-81313a55da70,click,user_12,ad_camp_14_3,camp_14,0.77
d3ea6e08-9505-43b7-8f6c-5a7d39d595d9,impression,user_561,ad_camp_17_1,camp_17,
a02f8912-b475-4961-92bd-4dbb4e735b88,click,user_690,ad_camp_9_1,camp_9,1.19
024775b5-f66f-43fc-90b3-9b93a6edde0d,impression,user_941,ad_camp_7_4,camp_7,
8d0d1fab-2239-48c5-96b6-47d9f89b4b5a,impression,user_479,ad_camp_20_4,camp_20,
c5eb1c21-3bbc-43f0-9cab-b5b2130eb727,impression,user_959,ad_camp_5_3,camp_5,
e857b602-934f-454a-a471-6e9da2bd2361,impression,user_333,ad_camp_8_2,camp_8,
8933ca95-ea50-46bd-a8b1-c5220c94d76e,impression,user_721,ad_camp_19_4,camp_19,
b6cb7449-3d62-4c46-b68c-9856cd445d58,impression,user_813,ad_camp_1_1,camp_1,
75c7fb77-8458-4ba8-a802-1ff253f69858,impression,user_303,ad_camp_1_2,camp_1,
6efa4a2e-094a-4a67-92ba-35c3b0b9a0c7,click,user_194,ad_camp_19_2,camp_19,1.05
e3d7c0df-f32d-49c9-9b45-b0c41790a791,impression,user_887,ad_camp_16_3,camp_16,
1601ca5e-cd1b-43b1-b51e-11bac8378e8f,click,user_291,ad_camp_14_2,camp_14,0.44
b1ca5dfb-d755-40b3-bd07-795d3821a883,impression,user_428,ad_camp_8_5,camp_8,
a3f74954-0c15-4f1b-bfc5-badb1ed62f23,impression,user_850,ad_camp_4_5,camp_4,
7fd85d88-5698-44df-a79d-54607d9cbd91,impression,user_650,ad_camp_17_1,camp_17,
5e30f3cb-b41c-485b-bff9-f7d5c3475448,impression,user_42,ad_camp_16_5,camp_16,
b34b5ec2-090b-4802-9ec3-38413c9a310d,click,user_102,ad_camp_18_4,camp_18,1.48
67da2b67-748c-4b08-bdaf-7e125f7d4ed4,impression,user_534,ad_camp_20_2,camp_20,
113c0196-a008-47fd-80d3-859bb0e76a46,impression,user_880,ad_camp_17_3,camp_17,
902abe87-2872-42c8-b3dd-07513728e312,click,user_694,ad_camp_19_3,camp_19,1.32
3721a10c-c783-4f3b-9728-ea087c8db2f9,impression,user_23,ad_camp_3_5,camp_3,
dbcf6b32-68dc-46e5-b20f-ed8d28f81e94,impression,user_412,ad_camp_19_5,camp_19,
9f418e80-9e9f-4d1e-b8ea-680640c8ff6a,impression,user_6,ad_camp_3_2,camp_3,
e01f6d38-1104-490a-8bca-e71d9c761b65,impression,user_585,ad_camp_1_3,camp_1,
808f85c8-d0db-456e-9032-6b383dd3175c,impression,user_62,ad_camp_4_2,camp_4,
0b955d9c-1dee-49e4-975f-5fcadfa1e5f6,impression,user_169,ad_camp_16_5,camp_16,
bb14da26-cdcc-4cf4-b3c5-0a45b8d3e0af,impression,user_275,ad_camp_6_4,camp_6,
f8385ede-4158-403d-ad85-fdb1caedeeef,impression,user_414,ad_camp_18_1,camp_18,
7a963fad-06de-4787-b06a-de4e233fa6c5,impression,user_977,ad_camp_3_1,camp_3,
f73c2d11-ba3a-4f2c-ac67-9aab16a768b9,impression,user_235,ad_camp_10_4,camp_10,
0c439833-98d5-4bc1-86d2-9127c5313768,impression,user_336,ad_camp_6_3,camp_6,
6c934841-4c6f-41c2-bfb7-b61553a1725b,impression,user_387,ad_camp_16_4,camp_16,
1ebd8ad9-0ba5-4586-bd0f-7c7d2021e021,impression,user_962,ad_camp_6_4,camp_6,
6b858063-61db-4465-ba08-9d02dd67a8b7,click,user_321,ad_camp_11_1,camp_11,1.13
b8a6519e-32a4-4403-99ec-b389c66b7854,impression,user_310,ad_camp_6_3,camp_6,
28158d25-790e-412c-bc89-3c55df61e11b,impression,user_744,ad_camp_1_3,camp_1,
d4b17508-eebc-455c-9344-3bd3810032dd,impression,user_258,ad_camp_19_2,camp_19,
338fbaa5-0c31-4e31-8c2f-ee9e10448f8e,impression,user_829,ad_camp_4_1,camp_4,
72bac996-5c8e-4a3b-8c0f-a66dc734a1f0,impression,user_342,ad_camp_13_3,camp_13,
06ba553f-7f6e-4510-a428-b21eb4a09575,impression,user_213,ad_camp_19_5,camp_19,
a9f41a2a-df6e-4822-b7e4-3de79ff59793,impression,user_382,ad_camp_14_5,camp_14,
2ecf059b-b477-4808-90a7-7c118ee0edf8,impression,user_675,ad_camp_5_3,camp_5,
3dde55b6-6ee5-4a11-864e-9d21fabc286f,impression,user_561,ad_camp_20_4,camp_20,
67768ce1-e790-4518-b89c-fcf7f96b022c,impression,user_563,ad_camp_5_5,camp_5,
ccdae4ef-523d-4218-8105-43e61746469c,click,user_798,ad_camp_13_1,camp_13,1.39
4259d372-2948-4724-97a4-6ad630836dfa,click,user_366,ad_camp_1_1,camp_1,0.59
e82bcb02-71e1-4475-915c-21f454c57c9b,impression,user_750,ad_camp_4_1,camp_4,
821bab80-d5a6-471e-9184-ac18c28feaf9,impression,user_716,ad_camp_8_3,camp_8,
06335c62-d257-4a99-9070-f7d0c5832fa0,impression,user_833,ad_camp_13_4,camp_13,
1c91712c-bd53-4cc7-9490-b97f6e1e2012,impression,user_464,ad_camp_14_4,camp_14,
993764dc-c2ba-4279-b87a-fe122e78dbf0,click,user_264,ad_camp_15_5,camp_15,0.28
406f9eca-bd22-495c-9218-2d5ea6cd2c39,impression,user_516,ad_camp_1_4,camp_1,
b331428c-4f42-4868-8c3e-930005d21f87,impression,user_418,ad_camp_17_1,camp_17,
b9c539d5-ec42-41dd-8d79-b3b67f9fff86,click,user_827,ad_camp_4_3,camp_4,1.25
fa4e2630-99c4-4be4-bed8-1d48ab91e81c,click,user_928,ad_camp_12_5,camp_12,0.6
9fb2f644-e9c0-4385-8f60-2809a9ffcf55,impression,user_110,ad_camp_8_4,camp_8,
3f419e39-7059-4835-bd95-3a1d6bbf5e46,impression,user_473,ad_camp_11_3,camp_11,
101d5515-4c93-4680-b698-2d6064157773,click,user_665,ad_camp_15_1,camp_15,0.28
42548e09-5512-464c-bfc7-e751234f835b,impression,user_967,ad_camp_8_3,camp_8,
6356bbc2-5c10-49cf-92e1-7f7ba2792893,click,user_511,ad_camp_4_4,camp_4,1.04
2d1553a8-c5c7-4df3-b5cf-d1574a2857d1,click,user_671,ad_camp_19_2,camp_19,1.05
a802f73d-0aa4-48a1-a17d-fade4dc8bf72,impression,user_151,ad_camp_1_2,camp_1,
e3be2d8a-4e27-4cf8-9ede-dd0bdfafe3e3,click,user_271,ad_camp_14_4,camp_14,1.32
f5413366-0461-4ce7-a15b-112d2727ef8f,impression,user_487,ad_camp_20_3,camp_20,
bc7b2d9b-5cd0-4dc1-93ef-e31692b25ae2,impression,user_595,ad_camp_10_3,camp_10,
25973f1e-e944-4cf4-a77f-72cc1c3884c3,click,user_986,ad_camp_18_4,camp_18,1.48
d4cbdcb7-15b8-4aac-8d8a-3156cf1d7932,click,user_254,ad_camp_18_3,camp_18,0.3
e5b3324d-3e6c-4a31-b614-61be8c87eb7f,impression,user_174,ad_camp_16_5,camp_16,
b7179782-8a0c-4f79-b83a-a9ec7cd150ca,impression,user_605,ad_camp_15_2,camp_15,
f94d1242-da5f-498b-b07e-2c26bb805770,click,user_242,ad_camp_12_3,camp_12,1.01
c95c85b8-f4d6-43a4-985c-e37dae78b6af,impression,user_786,ad_camp_12_3,camp_12,
c48044a8-88d8-4ea0-908d-30f2ab10a758,impression,user_193,ad_camp_18_2,camp_18,
b3d084ad-5de6-4c31-907c-2e38c73c31ac,impression,user_184,ad_camp_17_2,camp_17,
77806f75-b3f4-4063-9d05-e2b9fa063060,impression,user_30,ad_camp_15_4,camp_15,
d553439a-f9b3-426f-b163-9cf44cef0c4d,impression,user_683,ad_camp_1_5,camp_1,
0c3021db-7d45-49a8-9f8c-d2f8e5111ea4,impression,user_923,ad_camp_1_5,camp_1,
72dcb052-592f-4da9-8189-acacafd2c69e,click,user_299,ad_camp_15_2,camp_15,0.25
9b546cec-52e8-4c10-a94a-714c7e34e389,impression,user_41,ad_camp_1_4,camp_1,
f3b1b45d-e549-4167-aa78-00a1a9f66454,impression,user_306,ad_camp_20_3,camp_20,
e4a26cc0-144e-4e13-aa92-b6419bcbf2b7,impression,user_52,ad_camp_8_2,camp_8,
f41bfd7e-0b9b-4165-9f7b-7465860fbb78,impression,user_354,ad_camp_13_5,camp_13,
38c57080-4a06-4038-8d40-ba497a642fb3,click,user_389,ad_camp_19_3,camp_19,1.32
ffcd1c2b-e96d-47b8-abbd-f34b89880e4a,click,user_111,ad_camp_15_3,camp_15,1.41
1a9b093b-089e-4b99-a275-7a73987fcad0,impression,user_840,ad_camp_14_2,camp_14,
e7e7bf44-4a5d-481e-93ab-a94296012a2e,click,user_658,ad_camp_16_2,camp_16,0.61
cd6223a3-2e91-40cf-ba0e-f0c7fb3a0186,click,user_681,ad_camp_12_4,camp_12,1.27
d25fa4ff-1be2-43e3-a231-6cf7118a2505,impression,user_81,ad_camp_13_4,camp_13,
66734b6b-78c3-4f21-bbad-891ece5dba2d,impression,user_801,ad_camp_8_4,camp_8,
10b37222-b5a5-49c2-801c-2c769bad49ba,click,user_130,ad_camp_15_2,camp_15,0.25
